"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.672519979E0,-9.050999641E0,-7.699999809E-1,1.120000005E0,9.152480237E0
1.677501438E0,-8.548000336E0,-9.639999866E-1,1.271000028E0,8.695576277E0
1.682482671E0,-8.050999641E0,-1.118999958E0,1.519999981E0,8.269289938E0
1.687463977E0,-7.565000057E0,-1.245000005E0,1.817999959E0,7.879363853E0
1.692445210E0,-6.972000122E0,-1.509999990E0,2.000999928E0,7.408973369E0
1.697426746E0,-6.407999992E0,-1.784999967E0,1.924000025E0,6.924627418E0
1.702408012E0,-6.080999851E0,-1.792000055E0,1.745000005E0,6.575321164E0
1.707389471E0,-6.098000050E0,-1.501999974E0,1.715999961E0,6.510473438E0
1.712370704E0,-6.287000179E0,-1.223999977E0,1.671000004E0,6.619425067E0
1.717352001E0,-6.522999763E0,-1.179000020E0,1.623999953E0,6.824730237E0
1.722333463E0,-6.701000214E0,-1.284999967E0,1.781999946E0,7.051960903E0
1.727314772E0,-6.892000198E0,-1.241000056E0,2.006999969E0,7.284764701E0
1.732296008E0,-7.046999931E0,-1.077000022E0,2.105000019E0,7.433112549E0
1.737277468E0,-7.098000050E0,-1.011000037E0,2.135999918E0,7.481057507E0
1.742258777E0,-7.024000168E0,-1.180999994E0,2.174000025E0,7.446987005E0
1.747240227E0,-6.777999878E0,-1.404000044E0,2.131000042E0,7.242489879E0
1.752221460E0,-6.308000088E0,-1.590999961E0,1.888000011E0,6.773971511E0
1.757202755E0,-5.556000233E0,-6.899999827E-2,3.799999952E-1,5.569407471E0
1.762184217E0,-4.768000126E0,-1.480000019E-1,3.740000129E-1,4.784935236E0
1.767165450E0,-4.102000237E0,-2.080000043E-1,2.639999986E-1,4.115746098E0
1.772146736E0,-3.595999956E0,-2.849999964E-1,3.459999859E-1,3.623831767E0
1.777128198E0,-3.186000109E0,-3.589999974E-1,3.840000033E-1,3.229076291E0
1.782109508E0,-2.793999910E0,-3.869999945E-1,2.860000134E-1,2.835136770E0
1.787090757E0,-2.325000048E0,-4.160000086E-1,2.739999890E-1,2.377763071E0
1.792072217E0,-1.751000047E0,-6.999999881E-1,5.690000057E-1,1.969711185E0
1.797053527E0,-1.162999988E0,-9.340000153E-1,8.429999948E-1,1.713351683E0
1.802035001E0,-7.850000262E-1,-1.103999972E0,1.054999948E0,1.716993264E0
1.807016234E0,-6.830000281E-1,-1.203999996E0,1.325000048E0,1.916175920E0
1.811997520E0,-8.590000272E-1,-1.190000057E0,1.710999966E0,2.254218726E0
1.816978981E0,-1.006000042E0,-1.166000009E0,2.130000114E0,2.628401147E0
1.821960209E0,-8.849999905E-1,-1.276999950E0,2.615999937E0,3.042599140E0
1.826941515E0,-5.960000157E-1,-1.541000009E0,3.157000065E0,3.563221359E0
1.831922976E0,-5.499999970E-2,-1.843999982E0,3.707000017E0,4.140677488E0
1.836904205E0,7.020000219E-1,-2.230000019E0,4.017000198E0,4.647794607E0
1.841885742E0,1.465000033E0,-2.611999989E0,3.969000101E0,4.972095216E0
1.846866959E0,1.976999998E0,-2.842000008E0,3.558000088E0,4.964358736E0
1.851848267E0,2.392999887E0,-2.918999910E0,2.880000114E0,4.747779439E0
1.856829508E0,2.848000050E0,-2.921000004E0,1.993000031E0,4.540417869E0
1.861810967E0,3.127000093E0,-2.770999908E0,9.369999766E-1,4.281884986E0
1.866792277E0,3.167000055E0,-2.516999960E0,-3.999999911E-2,4.045587491E0
1.871773732E0,3.122999907E0,-2.490000010E0,-5.849999785E-1,4.036762742E0
1.876754964E0,3.198999882E0,-2.677000046E0,-1.093000054E0,4.312143157E0
1.881736270E0,3.562999964E0,-3.098000050E0,-1.516999960E0,4.959219891E0
1.886717498E0,4.039000034E0,-3.627000093E0,-1.866000056E0,5.740261942E0
1.891699034E0,4.309000015E0,-4.079999924E0,-2.107000113E0,6.297089009E0
1.896680238E0,4.244999886E0,-4.293000221E0,-2.178999901E0,6.418560235E0
1.901661698E0,4.005000114E0,-4.283999920E0,-1.921000004E0,6.171136220E0
1.906643007E0,3.888000011E0,-4.129000187E0,-1.324000001E0,5.823930171E0
1.911624238E0,4.053999901E0,-4.044000149E0,-4.149999917E-1,5.741173869E0
1.916605698E0,4.491000175E0,-4.037000179E0,8.429999948E-1,6.097302848E0
1.921587007E0,5.052000046E0,-3.894999981E0,2.217000008E0,6.753430117E0
1.926568248E0,5.701000214E0,-3.795000076E0,3.359999895E0,7.628435509E0
1.931549708E0,6.229000092E0,-3.994999886E0,4.051000118E0,8.436294695E0
1.936531017E0,6.445000172E0,-4.137000084E0,4.381999969E0,8.823532209E0
1.941512462E0,6.265999794E0,-4.025000095E0,4.301000118E0,8.600115185E0
1.946493695E0,5.823999882E0,-3.711999893E0,3.473000050E0,7.730436415E0
1.951475000E0,5.447999954E0,-3.365999937E0,2.164000034E0,6.759700824E0
1.956456486E0,5.370999813E0,-3.246000051E0,7.229999900E-1,6.317189590E0
1.961437796E0,5.701000214E0,-3.430000067E0,-5.080000162E-1,6.672658234E0
1.966418996E0,6.238999844E0,-3.805000067E0,-1.455999970E0,7.451381112E0
1.971400456E0,6.705999851E0,-4.102000237E0,-2.420000076E0,8.225158984E0
1.976381781E0,6.862999916E0,-4.124000072E0,-3.450000048E0,8.718408385E0
1.981363012E0,6.500000000E0,-3.769000053E0,-4.140999794E0,8.579233107E0
1.986344471E0,5.583000183E0,-3.220000029E0,-4.548999786E0,7.888706503E0
1.991325781E0,4.467999935E0,-2.665999889E0,-4.949999809E0,7.181439754E0
1.996307240E0,3.263999939E0,-2.140000105E0,-5.290999889E0,6.574798543E0
2.001288473E0,2.358999968E0,-1.927999973E0,-5.283999920E0,6.099403241E0
2.006269774E0,1.792000055E0,-1.963000059E0,-5.084000111E0,5.736871147E0
2.011251235E0,1.582000017E0,-2.073999882E0,-4.765999794E0,5.433134786E0
2.016232497E0,1.623999953E0,-2.098000050E0,-4.388999939E0,5.128576851E0
2.021213803E0,1.851999998E0,-2.029000044E0,-4.028999805E0,4.876431544E0
2.026195264E0,2.174000025E0,-1.985000014E0,-3.532000065E0,4.597991477E0
2.031176502E0,2.546000004E0,-2.138999939E0,-2.901999950E0,4.413506596E0
2.036158039E0,2.921999931E0,-2.355999947E0,-2.308000088E0,4.406323156E0
2.041139271E0,3.282000065E0,-2.552999973E0,-1.738000035E0,4.506659230E0
2.046120593E0,3.595999956E0,-2.710000038E0,-1.060999990E0,4.626125471E0
2.051101824E0,3.752000093E0,-2.861999989E0,-3.840000033E-1,4.734554323E0
2.056083312E0,3.941999912E0,-3.033999920E0,1.630000025E-1,4.977056140E0
2.061064622E0,4.267000198E0,-3.385999918E0,4.769999981E-1,5.468072342E0
2.066046082E0,4.737999916E0,-4.002999783E0,6.150000095E-1,6.233047046E0
2.071027300E0,5.502999783E0,-4.677000046E0,5.939999819E-1,7.246390275E0
2.076008605E0,6.307000160E0,-4.807000160E0,1.000000015E-1,7.930668418E0
2.080990067E0,7.361000061E0,-5.427999973E0,-5.499999970E-2,9.146066401E0
2.085971405E0,8.093999863E0,-6.223000050E0,-4.659999907E-1,1.022035808E1
2.090952636E0,8.675000191E0,-6.642000198E0,-1.004999995E0,1.097186493E1
2.095934091E0,9.050999641E0,-6.583000183E0,-1.231999993E0,1.125940984E1
2.100915401E0,9.166999817E0,-6.131000042E0,-1.162999988E0,1.108943714E1
2.105896860E0,9.128000259E0,-5.758999825E0,-1.026999950E0,1.084164179E1
2.110878117E0,8.958999634E0,-5.664999962E0,-8.960000277E-1,1.063760852E1
2.115859423E0,8.708999634E0,-5.857999802E0,-8.650000095E-1,1.053143206E1
2.120840855E0,8.437000275E0,-6.291999817E0,-8.700000048E-1,1.056073555E1
2.125822165E0,8.121000290E0,-6.815000057E0,-9.240000248E-1,1.064183478E1
2.130803396E0,8.194000244E0,-7.356999874E0,-1.128999949E0,1.106985673E1
2.135784841E0,9.017999649E0,-8.036000252E0,-1.547999978E0,1.217776341E1
2.140766151E0,1.062399960E1,-8.744000435E0,-2.058000088E0,1.391266601E1
2.145747372E0,1.257499981E1,-9.326000214E0,-2.694000006E0,1.588592258E1
2.150728831E0,1.439299965E1,-9.454000473E0,-3.331000090E0,1.753944484E1
2.155710108E0,1.569200039E1,-9.060999870E0,-3.641999960E0,1.848255282E1
2.160691339E0,1.664900017E1,-8.447999954E0,-3.388999939E0,1.897480515E1
2.165672875E0,1.737199974E1,-7.907000065E0,-2.723999977E0,1.928022824E1
2.170654137E0,1.792000008E1,-7.583000183E0,-2.017999887E0,1.956273544E1
2.175635596E0,1.807200050E1,-7.346000195E0,-1.105999947E0,1.953929776E1
2.180616829E0,1.753499985E1,-7.024000168E0,-9.099999815E-2,1.888970828E1
2.185598140E0,1.659000015E1,-6.690000057E0,9.190000296E-1,1.791169358E1
2.190579601E0,1.553699970E1,-6.422999859E0,1.751999974E0,1.690333668E1
2.195560911E0,1.452700043E1,-6.250999928E0,2.328999996E0,1.598539904E1
2.200542142E0,1.366100025E1,-6.168000221E0,2.611000061E0,1.521461389E1
2.205523602E0,1.288399982E1,-6.133999825E0,2.470999956E0,1.448203184E1
2.210504906E0,1.223400021E1,-6.079999924E0,1.985999942E0,1.380512064E1
2.215486366E0,1.211800003E1,-5.927999973E0,1.414999962E0,1.356426678E1
2.220467599E0,1.265499973E1,-5.920000076E0,9.710000157E-1,1.400493699E1
2.225448890E0,1.374899960E1,-6.124000072E0,8.450000286E-1,1.507489276E1
2.230430352E0,1.498099995E1,-6.531000137E0,5.180000067E-1,1.635092188E1
2.235411585E0,1.590299988E1,-6.737999916E0,0.000000000E0,1.727153867E1
2.240392890E0,1.616500092E1,-6.462999821E0,-4.950000048E-1,1.741616049E1
2.245374352E0,1.592599964E1,-6.006999969E0,-9.559999704E-1,1.704803359E1
2.250355580E0,1.540299988E1,-5.658999920E0,-1.184999943E0,1.645238312E1
2.255336885E0,1.498099995E1,-5.586999893E0,-1.032999992E0,1.602223506E1
2.260318347E0,1.499899960E1,-5.822999954E0,-6.769999862E-1,1.610390159E1
2.265299652E0,1.539799976E1,-6.153999805E0,-4.370000064E-1,1.658797997E1
2.270280882E0,1.586499977E1,-6.293000221E0,-2.919999957E-1,1.707001270E1
2.275262342E0,1.662800026E1,-6.889999866E0,-3.860000074E-1,1.800309659E1
2.280243652E0,1.721299934E1,-6.945000172E0,-6.389999986E-1,1.857225605E1
2.285225111E0,1.805500031E1,-7.031000137E0,-6.639999747E-1,1.938708062E1
2.290206334E0,1.877300072E1,-7.157000065E0,-8.140000105E-1,2.010748124E1
2.295187640E0,1.921800041E1,-7.175000191E0,-9.760000110E-1,2.053691173E1
2.300169101E0,1.956699944E1,-7.225999832E0,-9.459999800E-1,2.088007319E1
2.305150411E0,1.978100014E1,-7.342999935E0,-8.629999757E-1,2.111758470E1
2.310131642E0,1.984799957E1,-7.459000111E0,-6.520000100E-1,2.121331831E1
2.315113092E0,1.986800003E1,-7.642000198E0,-4.059999883E-1,2.129090013E1
2.320094402E0,1.970800018E1,-7.774000168E0,-1.679999977E-1,2.118651868E1
2.325075862E0,1.937999916E1,-7.914999962E0,1.350000054E-1,2.093441704E1
2.330057118E0,1.866300011E1,-7.809000015E0,3.899999857E-1,2.023462760E1
2.335038424E0,1.771100044E1,-7.613999844E0,5.740000010E-1,1.928683505E1
2.340019657E0,1.658499908E1,-7.355999947E0,6.219999790E-1,1.815378236E1
2.345001193E0,1.528699970E1,-7.166999817E0,7.009999752E-1,1.689821432E1
2.349982426E0,1.395300007E1,-7.105000019E0,9.089999795E-1,1.568418047E1
2.354963886E0,1.273999977E1,-7.091000080E0,1.205000043E0,1.463017093E1
2.359945209E0,1.173299980E1,-6.991000175E0,1.480000019E0,1.373782253E1
2.364926440E0,1.082499981E1,-6.881000042E0,1.483999968E0,1.291243735E1
2.369907900E0,9.960000038E0,-6.842000008E0,1.319000006E0,1.215542372E1
2.374889214E0,9.185000420E0,-6.933000088E0,1.049999952E0,1.155565761E1
2.379870445E0,8.628999710E0,-7.078999996E0,7.770000100E-1,1.118819047E1
2.384851905E0,8.187999725E0,-7.150000095E0,5.450000167E-1,1.088406477E1
2.389833214E0,7.741000175E0,-7.150000095E0,3.880000114E-1,1.054495752E1
2.394814674E0,7.295000076E0,-7.078999996E0,2.450000048E-1,1.016805252E1
2.399795960E0,6.902999878E0,-7.065999985E0,1.309999973E-1,9.879115552E0
2.404777190E0,6.593999863E0,-7.164000034E0,1.199999973E-1,9.737460176E0
2.409758650E0,6.310999870E0,-7.248000145E0,2.109999955E-1,9.612842788E0
2.414739955E0,6.026000023E0,-7.197999954E0,4.320000112E-1,9.397366845E0
2.419721414E0,5.809000015E0,-7.025000095E0,7.080000043E-1,9.143105136E0
2.424702647E0,5.677000046E0,-6.796999931E0,1.106999993E0,8.924852188E0
2.429683972E0,5.614999771E0,-6.711999893E0,1.519999981E0,8.881979787E0
2.434665433E0,5.499000072E0,-6.775000095E0,1.848000050E0,8.919345955E0
2.439646714E0,5.431000233E0,-7.146999836E0,2.108999968E0,9.220805336E0
2.444627945E0,5.019000053E0,-7.044000149E0,2.299999952E0,8.949765327E0
2.449609404E0,4.848999977E0,-6.868999958E0,2.497999907E0,8.771314881E0
2.454590729E0,5.041999817E0,-6.926000118E0,2.309999943E0,8.872842810E0
2.459572189E0,5.422999859E0,-6.907000065E0,2.071000099E0,9.022450819E0
2.464553435E0,6.028999805E0,-6.777999878E0,1.965999961E0,9.281986686E0
2.469534741E0,6.837999821E0,-6.688000202E0,1.794000030E0,9.731702028E0
2.474516208E0,7.663000107E0,-6.649000168E0,1.552000046E0,1.026350223E1
2.479497440E0,8.423999786E0,-6.633999825E0,1.253999949E0,1.079565848E1
2.484478746E0,8.875000000E0,-6.594999790E0,1.006000042E0,1.110277818E1
2.489460222E0,8.979000092E0,-6.651000023E0,1.128000021E0,1.123078929E1
2.494441454E0,8.767000198E0,-6.738999844E0,1.623999953E0,1.117639420E1
2.499422760E0,8.347000122E0,-6.814000130E0,2.404000044E0,1.104002831E1
2.504404203E0,7.821000099E0,-7.002999783E0,3.171999931E0,1.096684239E1
2.509385512E0,7.232999802E0,-7.275000095E0,3.835999966E0,1.095247955E1
2.514366728E0,6.517000198E0,-7.695000172E0,4.485000134E0,1.103628313E1
2.519348188E0,5.745999813E0,-8.147000313E0,4.978000164E0,1.114318687E1
2.524329497E0,5.004000187E0,-8.675000191E0,5.162000179E0,1.126684925E1
2.529310962E0,4.146999836E0,-9.008000374E0,4.964000225E0,1.108976901E1
2.534292195E0,3.226999998E0,-9.262000084E0,4.525000095E0,1.080156472E1
2.539273505E0,2.447000027E0,-9.477999687E0,4.041999817E0,1.059046976E1
2.544254967E0,1.978000045E0,-9.871000290E0,3.707000017E0,1.072804642E1
2.549236277E0,1.735000014E0,-1.037199974E1,3.581000090E0,1.110910281E1
2.554217502E0,1.578999996E0,-1.089999962E1,3.651000023E0,1.160314758E1
2.559198962E0,1.287999988E0,-1.128199959E1,3.901000023E0,1.200667564E1
2.564180272E0,1.080000043E0,-1.187500000E1,4.083000183E0,1.260368659E1
2.569161736E0,9.309999943E-1,-1.249300003E1,4.342000008E0,1.325876219E1
2.574142969E0,4.889999926E-1,-1.290699959E1,4.823999882E0,1.378770228E1
2.579124275E0,-5.490000248E-1,-1.299899960E1,5.110000134E0,1.397810763E1
2.584105760E0,-1.906999946E0,-1.289400005E1,5.159999847E0,1.401846941E1
2.589087070E0,-3.301000118E0,-1.281299973E1,5.144999981E0,1.419649917E1
2.594068286E0,-4.427000046E0,-1.273099995E1,5.098000050E0,1.441063127E1
2.599049745E0,-5.051000118E0,-1.264400005E1,5.116000175E0,1.454499217E1
2.604030978E0,-5.008999825E0,-1.263599968E1,5.081999779E0,1.451155708E1
2.609012298E0,-4.443999767E0,-1.271300030E1,5.051000118E0,1.438339712E1
2.613993759E0,-3.634000063E0,-1.287300014E1,5.030000210E0,1.429059101E1
2.618975069E0,-2.884000063E0,-1.310400009E1,4.839000225E0,1.426352684E1
2.623956519E0,-2.420000076E0,-1.335599995E1,4.412000179E0,1.427252187E1
2.628937751E0,-2.355000019E0,-1.362199974E1,4.020999908E0,1.439699074E1
2.633919057E0,-2.739000082E0,-1.395499992E1,3.630000114E0,1.467722880E1
2.638900519E0,-3.525000095E0,-1.435999966E1,3.309999943E0,1.515227097E1
2.643881828E0,-4.429999828E0,-1.474400043E1,3.062000036E0,1.569669683E1
2.648863069E0,-5.181000233E0,-1.513799953E1,3.009000063E0,1.628053668E1
2.653844529E0,-5.814000130E0,-1.533699989E1,3.052999973E0,1.668373376E1
2.658825838E0,-6.560999870E0,-1.525800037E1,3.167999983E0,1.690826776E1
2.663807293E0,-7.543000221E0,-1.494699955E1,3.250999928E0,1.705516486E1
2.668788526E0,-8.637000084E0,-1.464700031E1,3.197999954E0,1.730201122E1
2.673769817E0,-9.527999878E0,-1.453699970E1,3.119999886E0,1.765903568E1
2.678751279E0,-1.021199989E1,-1.449199963E1,3.092000008E0,1.799620680E1
2.683732589E0,-1.077600002E1,-1.442199993E1,3.203999996E0,1.828611152E1
2.688713819E0,-1.126299953E1,-1.422000027E1,3.361000061E0,1.844884515E1
2.693695279E0,-1.168099976E1,-1.393999958E1,3.517999887E0,1.852419139E1
2.698676589E0,-1.196700001E1,-1.366800022E1,3.578000069E0,1.851554492E1
2.703657818E0,-1.225899982E1,-1.361400032E1,3.510999918E0,1.865345013E1
2.708639278E0,-1.257199955E1,-1.367899990E1,3.072000027E0,1.883102215E1
2.713620588E0,-1.270499992E1,-1.382199955E1,2.371000051E0,1.892316929E1
2.718602076E0,-1.267800045E1,-1.393400002E1,1.296000004E0,1.888299944E1
2.723583309E0,-1.264500046E1,-1.417599964E1,2.599999905E-1,1.899796311E1
2.728564615E0,-1.259700012E1,-1.439599991E1,-4.460000098E-1,1.913447521E1
2.733546081E0,-1.223799992E1,-1.487800026E1,-1.656999946E0,1.933569710E1
2.738527391E0,-1.187100029E1,-1.552700043E1,-3.056999922E0,1.978266005E1
2.743508617E0,-1.188399982E1,-1.645700073E1,-4.130000114E0,2.071519312E1
2.748490076E0,-1.230300045E1,-1.747800064E1,-4.856999874E0,2.191882237E1
2.753471386E0,-1.299899960E1,-1.847400093E1,-5.500999928E0,2.324916560E1
2.758452846E0,-1.290100002E1,-1.779299927E1,-8.557000160E0,2.358492901E1
2.763434078E0,-1.289200020E1,-1.602700043E1,-1.041199970E1,2.305380987E1
2.768415394E0,-1.269400024E1,-1.381099987E1,-1.119600010E1,2.184563521E1
2.773396856E0,-1.224899960E1,-1.157299995E1,-1.134399986E1,2.031400138E1
2.778378165E0,-1.153999996E1,-9.312000275E0,-1.062800026E1,1.824388494E1
2.783359620E0,-1.049400043E1,-7.527999878E0,-9.262000084E0,1.589274907E1
2.788340853E0,-9.463999748E0,-6.408999920E0,-7.731999874E0,1.379950699E1
2.793322163E0,-8.892999649E0,-5.716000080E0,-6.171000004E0,1.224088807E1
2.798303625E0,-9.154999733E0,-4.831999779E0,-4.579999924E0,1.131983398E1
2.803284858E0,-1.001700020E1,-3.940000057E0,-3.119999886E0,1.120706441E1
2.808266153E0,-1.100100040E1,-3.262000084E0,-1.774999976E0,1.161091208E1
2.813247615E0,-1.185900021E1,-2.742000103E0,-7.990000248E-1,1.219806753E1
2.818228848E0,-1.265100002E1,-2.378999949E0,-1.089999974E-1,1.287320175E1
2.823210374E0,-1.343299961E1,-2.229000092E0,5.979999900E-1,1.362980278E1
2.828191607E0,-1.405300045E1,-2.359999895E0,1.065000057E0,1.428952925E1
2.833172939E0,-1.468099976E1,-2.394000053E0,1.351999998E0,1.493622757E1
2.838154169E0,-1.519499969E1,-2.053999901E0,1.945000052E0,1.545606536E1
2.843135629E0,-1.547099972E1,-1.228999972E0,2.509000063E0,1.572123896E1
2.848116920E0,-1.555000019E1,-3.199999928E-1,2.697000027E0,1.578539563E1
2.853098379E0,-1.592700005E1,4.670000076E-1,2.426000118E0,1.611747176E1
2.858079612E0,-1.671299934E1,1.274999976E0,2.322999954E0,1.692177003E1
2.863060933E0,-1.739200020E1,1.819000006E0,2.384999990E0,1.764875794E1
2.868042394E0,-1.772299957E1,1.927999973E0,2.407999992E0,1.798945140E1
2.873023704E0,-1.747400093E1,1.595999956E0,2.332999945E0,1.770115288E1
2.878005130E0,-1.696899986E1,1.376999974E0,2.153000116E0,1.716037572E1
2.882986362E0,-1.663400078E1,1.263000011E0,2.051000118E0,1.680749096E1
2.887967668E0,-1.646400070E1,1.123000026E0,1.738000035E0,1.659352561E1
2.892949135E0,-1.639699936E1,8.199999928E-1,1.161000013E0,1.645849048E1
2.897930444E0,-1.655299950E1,4.120000005E-1,3.819999993E-1,1.656253182E1
2.902911655E0,-1.720599937E1,2.720000148E-1,-4.350000024E-1,1.721364643E1
2.907893115E0,-1.814399910E1,4.199999869E-1,-1.333999991E0,1.819782018E1
2.912874424E0,-1.895599937E1,7.459999919E-1,-2.384000063E0,1.911988192E1
2.917855884E0,-1.954800034E1,1.343000054E0,-3.318000078E0,1.987302420E1
2.922837117E0,-1.980900002E1,1.962000012E0,-4.078999996E0,2.031955134E1
2.927818384E0,-1.977300072E1,2.460999966E0,-4.605999947E0,2.045099787E1
2.932799846E0,-1.957900047E1,2.861999989E0,-4.953999996E0,2.039780428E1
2.937781079E0,-1.931900024E1,3.234999895E0,-5.390999794E0,2.031629576E1
2.942762403E0,-1.901300049E1,3.473999977E0,-5.981999874E0,2.023233021E1
2.947743865E0,-1.870400047E1,3.444000006E0,-6.473999977E0,2.009013304E1
2.952725185E0,-1.843499947E1,3.276000023E0,-6.702000141E0,1.988713623E1
2.957706415E0,-1.845899963E1,3.358000040E0,-6.774000168E0,1.994737853E1
2.962687875E0,-1.892499924E1,3.884000063E0,-6.817999840E0,2.048721978E1
2.967669170E0,-1.947900009E1,4.564000130E0,-6.755000114E0,2.111614473E1
2.972650629E0,-2.006599998E1,5.076000214E0,-6.500999928E0,2.169500250E1
2.977631930E0,-2.089900017E1,5.479000092E0,-5.848000050E0,2.238273340E1
2.982613161E0,-2.195599937E1,5.715000153E0,-5.284999847E0,2.329502863E1
2.987594620E0,-2.315800095E1,5.863999844E0,-5.039999962E0,2.441477220E1
2.992575915E0,-2.436700058E1,5.999000072E0,-5.019999981E0,2.559177835E1
2.997557146E0,-2.534799957E1,6.035999775E0,-5.008999825E0,2.653383604E1
3.002538567E0,-2.606599998E1,5.818999767E0,-4.938000202E0,2.716028276E1
3.007519877E0,-2.669400024E1,5.570000172E0,-5.004000187E0,2.772425957E1
3.012501123E0,-2.779700089E1,5.650000095E0,-5.364999771E0,2.886830410E1
3.017482659E0,-2.865200043E1,5.843999863E0,-5.489999771E0,2.975280760E1
3.022463892E0,-2.916200066E1,5.946000099E0,-5.585000038E0,3.028150302E1
3.027445357E0,-2.926199913E1,5.954999924E0,-5.643000126E0,3.039029562E1
3.032426666E0,-2.877599907E1,5.484000206E0,-5.177000046E0,2.974783539E1
3.037407897E0,-2.801300049E1,5.096000195E0,-4.176000118E0,2.877735901E1
3.042389357E0,-2.681399918E1,4.663000107E0,-2.881999969E0,2.736859597E1
3.047370666E0,-2.518799973E1,4.089000225E0,-1.524000049E0,2.556321242E1
3.052352111E0,-2.381699944E1,3.549999952E0,-1.580000073E-1,2.408063383E1
3.057333344E0,-2.287500000E1,2.969000101E0,1.189000010E0,2.309749570E1
3.062314649E0,-2.202799988E1,2.288000107E0,2.233000040E0,2.225879629E1
3.067296121E0,-2.112700081E1,1.669999957E0,2.920000076E0,2.139311720E1
3.072277431E0,-2.030800056E1,1.187999964E0,3.052000046E0,2.057038977E1
3.077258923E0,-1.888299942E1,5.659999847E-1,2.713000059E0,1.908529257E1
3.082240156E0,-1.711700058E1,8.299999684E-2,2.088000059E0,1.724408136E1
3.087221462E0,-1.558899975E1,-1.529999971E-1,1.368000031E0,1.564965643E1
3.092202923E0,-1.458199978E1,-3.810000122E-1,8.069999814E-1,1.460928224E1
3.097184233E0,-1.417800045E1,-5.749999881E-1,5.649999976E-1,1.420089950E1
3.102165473E0,-1.404599953E1,-9.139999747E-1,2.460000068E-1,1.407785547E1
3.107146932E0,-1.393200016E1,-1.287999988E0,1.490000039E-1,1.399220402E1
3.112128242E0,-1.358699989E1,-1.629999995E0,2.709999979E-1,1.368710733E1
3.117109702E0,-1.334599972E1,-1.781000018E0,3.799999952E-1,1.346967221E1
3.122091002E0,-1.312300014E1,-1.815999985E0,5.479999781E-1,1.325938508E1
3.127072233E0,-1.277700043E1,-1.957000017E0,9.580000043E-1,1.296145644E1
3.132053716E0,-1.240999985E1,-2.131999969E0,1.644000053E0,1.269867144E1
3.137034948E0,-1.191399956E1,-2.385999918E0,2.657999992E0,1.243789954E1
3.142016254E0,-1.128499985E1,-2.762000084E0,3.950000048E0,1.227120069E1
3.146997707E0,-1.065400028E1,-3.138999939E0,5.166999817E0,1.224985427E1
3.151979016E0,-1.005900002E1,-3.424000025E0,6.153999805E0,1.227920889E1
3.156960247E0,-9.427000046E0,-3.619999886E0,7.038000107E0,1.230878445E1
3.161941707E0,-8.741999626E0,-3.796999931E0,7.640999794E0,1.221575392E1
3.166923016E0,-8.032999992E0,-4.026000023E0,7.935999870E0,1.198823836E1
3.171904485E0,-7.408999920E0,-4.208000183E0,7.994999886E0,1.168420166E1
