"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.634968254E0,-7.139999866E-1,-1.211800003E1,3.319999874E-1,1.214355569E1
1.639949745E0,-8.790000081E-1,-1.209099960E1,-2.450000048E-1,1.212538401E1
1.644930977E0,-1.062999964E0,-1.167700005E1,-4.339999855E-1,1.173331390E1
1.649912283E0,-1.072999954E0,-1.108100033E1,-3.750000000E-1,1.113914369E1
1.654893506E0,-1.001000047E0,-1.050399971E1,-2.199999988E-1,1.055388132E1
1.659874965E0,-8.069999814E-1,-9.961000443E0,-1.469999999E-1,9.994717994E0
1.664856198E0,-5.759999752E-1,-9.578000069E0,-1.439999938E-1,9.596384594E0
1.669837475E0,-4.110000134E-1,-9.350000381E0,5.299999937E-2,9.359179299E0
1.674818708E0,-4.180000126E-1,-9.177000046E0,4.900000095E-1,9.199573569E0
1.679800181E0,-4.040000141E-1,-9.085000038E0,9.679999948E-1,9.145352136E0
1.684781414E0,8.900000155E-2,-9.114000320E0,1.360000014E0,9.215341713E0
1.689762645E0,1.149999976E0,-9.319000244E0,1.610999942E0,9.526887546E0
1.694744167E0,1.991000056E0,-9.767999649E0,2.003000021E0,1.016808278E1
1.699725400E0,2.028000116E0,-9.932999611E0,2.242000103E0,1.038286233E1
1.704706641E0,1.325999975E0,-9.779999733E0,2.072000027E0,1.008463459E1
1.709687947E0,2.520000041E-1,-9.427000046E0,1.725999951E0,9.587017769E0
1.714669179E0,-5.830000043E-1,-9.038000107E0,1.215999961E0,9.138051808E0
1.719650634E0,-9.700000286E-1,-8.744999886E0,6.069999933E-1,8.819544889E0
1.724631867E0,-1.011999965E0,-8.682000160E0,1.899999976E-1,8.742846831E0
1.729613172E0,-7.879999876E-1,-8.701000214E0,-1.280000061E-1,8.737547293E0
1.734594439E0,-3.899999857E-1,-8.793999672E0,-4.939999878E-1,8.816493986E0
1.739575899E0,8.999999613E-3,-8.800999641E0,-7.979999781E-1,8.837108105E0
1.744557204E0,4.460000098E-1,-8.616000175E0,-9.660000205E-1,8.681447522E0
1.749538435E0,8.970000148E-1,-8.331000328E0,-9.309999943E-1,8.430713877E0
1.754519895E0,1.258999944E0,-8.022000313E0,-9.060000181E-1,8.170581736E0
1.759501126E0,1.330000043E0,-7.807000160E0,-8.909999728E-1,7.969443680E0
1.764482432E0,1.200000048E0,-7.837999821E0,-1.154000044E0,8.012861998E0
1.769463622E0,7.360000014E-1,-7.809999943E0,-1.368999958E0,7.963162437E0
1.774444853E0,1.410000026E-1,-7.535999775E0,-1.350999951E0,7.657439159E0
1.779426317E0,-3.740000129E-1,-6.982999802E0,-1.166000009E0,7.089549933E0
1.784407550E0,-4.779999852E-1,-5.967999935E0,-2.469999939E-1,5.992204620E0
1.789388856E0,-5.830000043E-1,-5.681000233E0,-7.000000216E-3,5.710840713E0
1.794370303E0,-7.379999757E-1,-5.580999851E0,3.440000117E-1,5.640083272E0
1.799351536E0,-8.949999809E-1,-5.499000072E0,7.870000005E-1,5.626668265E0
1.804332885E0,-1.003000021E0,-5.422999859E0,1.148000002E0,5.633190971E0
1.809314118E0,-1.133999944E0,-5.242000103E0,1.429999948E0,5.550623461E0
1.814295601E0,-9.490000010E-1,-5.132999897E0,1.569000006E0,5.450692613E0
1.819276834E0,-5.180000067E-1,-5.162000179E0,1.401999950E0,5.374027700E0
1.824258159E0,-1.920000017E-1,-5.276000023E0,1.049000025E0,5.382698328E0
1.829239391E0,-8.900000155E-2,-5.460000038E0,5.879999995E-1,5.492291454E0
1.834220851E0,-1.609999985E-1,-5.682000160E0,8.900000155E-2,5.684977381E0
1.839202084E0,-3.379999995E-1,-5.821000099E0,-4.420000017E-1,5.847533681E0
1.844183389E0,-5.030000210E-1,-5.769999981E0,-1.016999960E0,5.880492983E0
1.849164851E0,-5.550000072E-1,-5.725999832E0,-1.633000016E0,5.980116064E0
1.854146108E0,-3.600000143E-1,-5.741000175E0,-2.142999887E0,6.138495870E0
1.859127413E0,3.099999949E-2,-5.840000153E0,-2.627000093E0,6.403724875E0
1.864108665E0,3.720000088E-1,-5.935999870E0,-3.155999899E0,6.733113235E0
1.869090125E0,5.609999895E-1,-5.844999790E0,-3.552000046E0,6.862612320E0
1.874071358E0,5.960000157E-1,-5.581999779E0,-3.798000097E0,6.777812500E0
1.879052663E0,6.219999790E-1,-5.301000118E0,-3.976999998E0,6.656126142E0
1.884033896E0,7.950000167E-1,-5.061999798E0,-4.144000053E0,6.590038196E0
1.889015385E0,4.659999907E-1,-4.099999964E-1,-3.828999996E0,3.878981433E0
1.893996694E0,3.810000122E-1,-4.970000088E-1,-4.017000198E0,4.065520952E0
1.898977877E0,2.849999964E-1,-5.709999800E-1,-4.130000114E0,4.179015066E0
1.903959108E0,1.140000001E-1,-6.150000095E-1,-4.263999939E0,4.309630668E0
1.908940567E0,3.799999878E-2,-6.499999762E-1,-4.324999809E0,4.373736082E0
1.913921805E0,-3.799999878E-2,-7.979999781E-1,-4.494999886E0,4.565443235E0
1.918903111E0,-7.999999821E-2,-9.549999833E-1,-4.748000145E0,4.843751681E0
1.923884572E0,-1.319999993E-1,-9.409999847E-1,-4.809000015E0,4.901977776E0
1.928865809E0,-1.749999970E-1,-9.269999862E-1,-4.820000172E0,4.911451479E0
1.933847040E0,-3.019999862E-1,-1.019000053E0,-4.908999920E0,5.022732853E0
1.938828337E0,-5.070000291E-1,-1.182999969E0,-4.979000092E0,5.142662721E0
1.943809798E0,-6.959999800E-1,-1.337000012E0,-5.026000023E0,5.247157443E0
1.948791031E0,-7.889999747E-1,-1.570000052E0,-4.952000141E0,5.254495839E0
1.953772293E0,-6.750000119E-1,-1.779000044E0,-4.651999950E0,5.026088908E0
1.958753526E0,-4.320000112E-1,-1.983000040E0,-4.122000217E0,4.594540125E0
1.963734985E0,-1.819999963E-1,-2.043999910E0,-3.744999886E0,4.270372791E0
1.968716238E0,2.479999959E-1,-2.278000116E0,-3.622999907E0,4.286830630E0
1.973697544E0,8.939999938E-1,-2.505000114E0,-3.687999964E0,4.547043577E0
1.978678771E0,1.394999981E0,-2.631999969E0,-3.881000042E0,4.892403306E0
1.983660231E0,1.526000023E0,-2.403000116E0,-4.050000191E0,4.950311826E0
1.988641541E0,1.402999997E0,-1.973000050E0,-4.309999943E0,4.943403453E0
1.993622785E0,1.236999989E0,-1.582999945E0,-4.651000023E0,5.066345725E0
1.998604245E0,1.144999981E0,-1.384999990E0,-4.960000038E0,5.275495267E0
2.003585478E0,1.093000054E0,-1.333999991E0,-5.144000053E0,5.425397833E0
2.008566764E0,1.031000018E0,-1.399999976E0,-5.313000202E0,5.590253314E0
2.013547997E0,1.034000039E0,-1.498999953E0,-5.427999973E0,5.725324502E0
2.018529471E0,1.065999985E0,-1.593000054E0,-5.540999889E0,5.863163388E0
2.023510780E0,1.088000059E0,-1.593999982E0,-5.613999844E0,5.936461430E0
2.028492011E0,1.072999954E0,-1.549000025E0,-5.655000210E0,5.960684302E0
2.033473257E0,1.013000011E0,-1.483999968E0,-5.756999969E0,6.030876684E0
2.038454717E0,9.710000157E-1,-1.424000025E0,-5.968999863E0,6.212855741E0
2.043435949E0,9.729999900E-1,-1.345999956E0,-6.179999828E0,6.399284549E0
2.048417259E0,9.679999948E-1,-1.254999995E0,-6.330999851E0,6.526377869E0
2.053398721E0,9.649999738E-1,-1.200000048E0,-6.390999794E0,6.573895605E0
2.058379929E0,9.580000043E-1,-1.202999949E0,-6.271999836E0,6.457782501E0
2.063361160E0,9.290000200E-1,-1.269999981E0,-6.034999847E0,6.236759106E0
2.068342466E0,9.330000281E-1,-1.381000042E0,-5.693999767E0,5.932898408E0
2.073323908E0,9.430000186E-1,-1.516000032E0,-5.256999969E0,5.551896416E0
2.078305141E0,9.430000186E-1,-1.659999967E0,-4.778999805E0,5.146230471E0
2.083286447E0,1.001000047E0,-1.777999997E0,-4.283999920E0,4.745096458E0
2.088267685E0,1.095000029E0,-1.875000000E0,-3.782000065E0,4.360983209E0
2.093249144E0,1.144999981E0,-1.952000022E0,-3.289000034E0,3.992348966E0
2.098230353E0,1.098999977E0,-2.098000050E0,-2.799999952E0,3.667343029E0
2.103211659E0,9.559999704E-1,-2.302000046E0,-2.375000000E0,3.442929734E0
2.108192892E0,7.519999743E-1,-2.483000040E0,-2.055000067E0,3.309655335E0
2.113174365E0,5.500000119E-1,-2.568000078E0,-1.825000048E0,3.198085300E0
2.118155675E0,3.950000107E-1,-2.573999882E0,-1.682999969E0,3.100643368E0
2.123136906E0,2.370000035E-1,-2.507999897E0,-1.626000047E0,2.998350986E0
2.128118389E0,9.799999744E-2,-2.460999966E0,-1.661000013E0,2.970697877E0
2.133099622E0,-1.099999994E-2,-2.513999939E0,-1.722000003E0,3.047228364E0
2.138080823E0,-6.899999827E-2,-2.653000116E0,-1.738000035E0,3.172351610E0
2.143062128E0,-7.699999958E-2,-2.864000082E0,-1.720999956E0,3.342194836E0
2.148043590E0,-9.799999744E-2,-3.130000114E0,-1.761000037E0,3.592718448E0
2.153024823E0,-2.049999982E-1,-3.467000008E0,-1.843000054E0,3.931763377E0
2.158006128E0,-4.460000098E-1,-3.766000032E0,-1.873000026E0,4.229633713E0
2.162987361E0,-6.650000215E-1,-3.967000008E0,-1.901000023E0,4.448945400E0
2.167968846E0,-8.389999866E-1,-4.090000153E0,-1.939000010E0,4.603449062E0
2.172950079E0,-9.399999976E-1,-4.211999893E0,-1.975999951E0,4.746484900E0
2.177931403E0,-9.700000286E-1,-4.355999947E0,-2.003999949E0,4.891998711E0
2.182912636E0,-1.034000039E0,-4.573999882E0,-2.013000011E0,5.103214678E0
2.187894096E0,-1.212000012E0,-4.855000019E0,-1.998999953E0,5.388503505E0
2.192875385E0,-1.427000046E0,-5.144999981E0,-1.921000004E0,5.674292462E0
2.197856616E0,-1.593000054E0,-5.443999767E0,-1.779000044E0,5.944713937E0
2.202838076E0,-1.677999973E0,-5.711999893E0,-1.557000041E0,6.153606732E0
2.207819280E0,-1.603000045E0,-5.888999939E0,-1.215000033E0,6.223034188E0
2.212800586E0,-1.552999973E0,-6.014999866E0,-9.440000057E-1,6.283563346E0
2.217781843E0,-1.572000027E0,-6.306000233E0,-5.680000186E-1,6.523760192E0
2.222763302E0,-1.659000039E0,-6.776999950E0,-2.259999961E-1,6.980765392E0
2.227744612E0,-1.758999944E0,-7.333000183E0,9.600000083E-2,7.541630360E0
2.232725838E0,-1.868999958E0,-7.835000038E0,4.309999943E-1,8.066358995E0
2.237707069E0,-1.955999970E0,-8.251999855E0,6.729999781E-1,8.507312529E0
2.242688528E0,-2.029000044E0,-8.647000313E0,8.259999752E-1,8.920186744E0
2.247669847E0,-2.198999882E0,-9.052000046E0,1.034999967E0,9.372594638E0
2.252651078E0,-2.502000093E0,-9.491999626E0,1.281999946E0,9.899575003E0
2.257632532E0,-2.930000067E0,-9.923999786E0,1.592000008E0,1.046924716E1
2.262613765E0,-3.288000107E0,-1.025699997E1,1.993000031E0,1.095395099E1
2.267594996E0,-3.572999954E0,-1.052900028E1,2.493999958E0,1.139500818E1
2.272576293E0,-3.846999884E0,-1.080700016E1,3.072000027E0,1.187551450E1
2.277557754E0,-4.222000122E0,-1.111400032E1,3.700000048E0,1.245135689E1
2.282538987E0,-4.697999954E0,-1.146399975E1,4.390999794E0,1.314440463E1
2.287520336E0,-5.248000145E0,-1.178800011E1,5.105000019E0,1.387658017E1
2.292501568E0,-5.836999893E0,-1.212199974E1,5.758999825E0,1.463487357E1
2.297483028E0,-6.355000019E0,-1.230000019E1,6.396999836E0,1.525115198E1
2.302464256E0,-6.810999870E0,-1.242199993E1,6.936999798E0,1.577395853E1
2.307445561E0,-7.377999783E0,-1.248099995E1,7.386000156E0,1.627154691E1
2.312427023E0,-8.149999619E0,-1.246100044E1,7.789999962E0,1.680425914E1
2.317408270E0,-9.119999886E0,-1.229500008E1,8.378999710E0,1.745133407E1
2.322389575E0,-9.975999832E0,-1.207999992E1,8.887000084E0,1.801182226E1
2.327370808E0,-1.069600010E1,-1.188899994E1,9.359000206E0,1.852953379E1
2.332352268E0,-1.115999985E1,-1.153299999E1,9.925000191E0,1.886958702E1
2.337333506E0,-1.130599976E1,-1.102400017E1,1.056099987E1,1.899707684E1
2.342314811E0,-1.127299976E1,-1.065600014E1,1.130300045E1,1.919345414E1
2.347296044E0,-1.129599953E1,-1.043999958E1,1.236999989E1,1.973854335E1
2.352277504E0,-1.135200024E1,-1.023600006E1,1.349699974E1,2.039148373E1
2.357258813E0,-1.133500004E1,-9.932999611E0,1.455500031E1,2.095220134E1
2.362240044E0,-1.104100037E1,-9.442000389E0,1.580500031E1,2.146748926E1
2.367221294E0,-1.014400005E1,-8.782999992E0,1.683699989E1,2.152966306E1
2.372202753E0,-8.845000267E0,-8.234999657E0,1.753700066E1,2.129778489E1
2.377183991E0,-7.517000198E0,-7.303999901E0,1.788899994E1,2.073330715E1
2.382165297E0,-6.131999969E0,-6.504000187E0,1.784099960E1,1.995506725E1
2.387146758E0,-5.238999844E0,-6.039000034E0,1.787800026E1,1.958416539E1
2.392127962E0,-4.919000149E0,-5.796999931E0,1.922500038E1,2.067371303E1
2.397109268E0,-5.103000164E0,-5.379000187E0,1.999200058E1,2.132262509E1
2.402090501E0,-5.563000202E0,-4.631999969E0,2.038299942E1,2.163028110E1
2.407071989E0,-5.885000229E0,-3.941999912E0,2.076499939E1,2.193986761E1
2.412053222E0,-6.157999992E0,-3.408999920E0,2.106999969E1,2.221457025E1
2.417034518E0,-6.395999908E0,-3.052000046E0,2.154599953E1,2.268156994E1
2.422015751E0,-6.455999851E0,-2.770999908E0,2.226700020E1,2.334904007E1
2.426997210E0,-6.372000217E0,-2.548000097E0,2.298399925E1,2.398664030E1
2.431978434E0,-6.227000237E0,-2.250000000E0,2.367499924E1,2.458340133E1
2.436959740E0,-5.975999832E0,-1.776999950E0,2.434000015E1,2.512580168E1
2.441941201E0,-5.627999783E0,-1.422999978E0,2.494099998E1,2.560767054E1
2.446922434E0,-5.242000103E0,-1.657999992E0,2.523500061E1,2.582697785E1
2.451903740E0,-5.057000160E0,-2.171999931E0,2.536199951E1,2.595229958E1
2.456884952E0,-5.189000130E0,-2.365999937E0,2.524600029E1,2.588212141E1
2.461866183E0,-5.703000069E0,-2.088000059E0,2.474500084E1,2.547938423E1
2.466847643E0,-6.616000175E0,-1.590999961E0,2.399099922E1,2.493733712E1
2.471828943E0,-7.702000141E0,-1.195999980E0,2.311599922E1,2.439468471E1
2.476810174E0,-8.689000130E0,-1.059000015E0,2.234300041E1,2.399645540E1
2.481791634E0,-9.305999756E0,-1.024999976E0,2.165200043E1,2.358943363E1
2.486772867E0,-9.715999603E0,-1.023000002E0,2.121400070E1,2.335553474E1
2.491754172E0,-1.027700043E1,-1.000000000E0,2.112100029E1,2.350985732E1
2.496735400E0,-1.105799961E1,-8.569999933E-1,2.120899963E1,2.393398149E1
2.501716860E0,-1.161800003E1,-4.230000079E-1,2.124500084E1,2.421790483E1
2.506698169E0,-1.157600021E1,1.819999963E-1,2.123699951E1,2.418774593E1
2.511679395E0,-1.124499989E1,5.170000196E-1,2.123600006E1,2.403507874E1
2.516660855E0,-1.099499989E1,5.230000019E-1,2.143600082E1,2.409700568E1
2.521642087E0,-1.080900002E1,7.020000219E-1,2.144799995E1,2.402798342E1
2.526623403E0,-1.060499954E1,9.679999948E-1,2.148500061E1,2.397933048E1
2.531604636E0,-1.022700024E1,1.202000022E0,2.137199974E1,2.372337899E1
2.536586095E0,-9.678000450E0,1.468000054E0,2.106200027E1,2.322555860E1
2.541567405E0,-9.031999588E0,1.718000054E0,2.076099968E1,2.270567437E1
2.546548636E0,-8.397999763E0,1.942000031E0,2.046299934E1,2.220432630E1
2.551530056E0,-7.829999924E0,2.289000034E0,1.972900009E1,2.134904833E1
2.556511289E0,-7.010000229E0,2.447000027E0,1.936000061E1,2.073493516E1
2.561492520E0,-6.644999981E0,2.520999908E0,1.920800018E1,2.048069179E1
2.566473841E0,-6.308000088E0,2.128999949E0,2.022800064E1,2.129543415E1
2.571455073E0,-6.524000168E0,2.164999962E0,1.967799950E1,2.084402714E1
2.576436524E0,-6.688000202E0,2.618000031E0,1.961300087E1,2.088667216E1
2.581417834E0,-6.686999798E0,2.967999935E0,2.052899933E1,2.179368724E1
2.586399065E0,-6.481999874E0,3.028000116E0,2.095700073E1,2.214454756E1
2.591380538E0,-6.122000217E0,2.996000051E0,2.071299934E1,2.180557830E1
2.596361771E0,-5.480999947E0,3.917999983E0,2.027400017E1,2.136415613E1
2.601343087E0,-4.738999844E0,4.745999813E0,1.995499992E1,2.105195135E1
2.606324319E0,-3.918999910E0,5.528999805E0,2.000300026E1,2.111985839E1
2.611305779E0,-3.063999891E0,6.258999825E0,2.031800079E1,2.147985871E1
2.616287089E0,-2.206000090E0,6.841000080E0,2.069700050E1,2.190962228E1
2.621268319E0,-1.511000037E0,7.242000103E0,2.125300026E1,2.250377094E1
2.626249779E0,-1.014000058E0,7.459000111E0,2.168199921E1,2.295155699E1
2.631231007E0,-4.740000069E-1,7.427999973E0,2.213100052E1,2.334911227E1
2.636212312E0,2.189999968E-1,7.336999893E0,2.255699921E1,2.372125084E1
2.641193545E0,9.179999828E-1,7.256000042E0,2.289100075E1,2.403102528E1
2.646175005E0,9.229999781E-1,6.885000229E0,2.294899940E1,2.397731701E1
2.651156314E0,5.019999743E-1,6.030000210E0,2.325200081E1,2.402641147E1
2.656137540E0,1.800000072E-1,4.946000099E0,2.337100029E1,2.388930664E1
2.661119000E0,2.000000095E-3,4.102000237E0,2.327599907E1,2.363468939E1
2.666100233E0,-2.549999952E-1,3.500999928E0,2.274200058E1,2.301131495E1
2.671081543E0,-6.100000143E-1,2.982000113E0,2.174099922E1,2.195302876E1
2.676062776E0,-9.860000014E-1,2.532000065E0,2.095999908E1,2.113539169E1
2.681044236E0,-1.455000043E0,2.328000069E0,2.015999985E1,2.034606112E1
2.686025535E0,-2.068000078E0,2.348999977E0,1.962599945E1,1.987395984E1
2.691006766E0,-2.844000101E0,2.473999977E0,1.923100090E1,1.959694895E1
2.695988241E0,-3.490000010E0,2.473999977E0,1.889299965E1,1.937127285E1
2.700969473E0,-3.868999958E0,2.318000078E0,1.853300095E1,1.907391961E1
2.705950779E0,-4.048999786E0,2.121000051E0,1.817700005E1,1.874290189E1
2.710932007E0,-4.189000130E0,1.944000006E0,1.764999962E1,1.824415919E1
2.715913466E0,-4.374000072E0,2.154000044E0,1.706200027E1,1.774495551E1
2.720894699E0,-3.523000002E0,2.280999899E0,1.586600018E1,1.641171689E1
2.725876000E0,-2.611999989E0,1.876000047E0,1.518099976E1,1.551788238E1
2.730857233E0,-1.748999953E0,1.184000015E0,1.469999981E1,1.485095456E1
2.735838697E0,-8.780000210E-1,1.400000006E-1,1.458100033E1,1.460808182E1
2.740819930E0,-1.250000000E-1,-1.401999950E0,1.460400009E1,1.467167501E1
2.745801236E0,3.610000014E-1,-3.453999996E0,1.448600006E1,1.489646383E1
2.750782721E0,4.420000017E-1,-5.899000168E0,1.448799992E1,1.564914402E1
2.755763954E0,-7.999999821E-2,-8.626999855E0,1.419600010E1,1.661198198E1
2.760745260E0,-1.414999962E0,-1.139500046E1,1.333100033E1,1.759442611E1
2.765726531E0,-2.928999901E0,-1.338099957E1,1.289700031E1,1.881389930E1
2.770707990E0,-3.835999966E0,-1.380599976E1,1.202400017E1,1.870553675E1
2.775689208E0,-4.527999878E0,-1.317500019E1,1.062399960E1,1.752006793E1
2.780670514E0,-4.855999947E0,-1.253600025E1,9.282999992E0,1.633726191E1
2.785651975E0,-4.650000095E0,-1.242099953E1,8.048999786E0,1.551419117E1
2.790633189E0,-4.093999863E0,-1.266399956E1,7.190999985E0,1.512772952E1
2.795614495E0,-3.394999981E0,-1.294600010E1,6.893000126E0,1.505451408E1
2.800595727E0,-2.707000017E0,-1.304199982E1,6.973000050E0,1.503477097E1
2.805576924E0,-2.036000013E0,-1.289299965E1,7.243000031E0,1.492768520E1
2.810558384E0,-1.493000031E0,-1.260599995E1,7.566999912E0,1.477835483E1
2.815539712E0,-1.253999949E0,-1.233600044E1,8.067000389E0,1.479276573E1
2.820520943E0,-1.455000043E0,-1.216300011E1,8.741000175E0,1.504861059E1
2.825502403E0,-1.792999983E0,-1.215100002E1,9.468000412E0,1.550821338E1
2.830483622E0,-2.013000011E0,-1.227099991E1,1.010900021E1,1.602565109E1
2.835464927E0,-2.023000002E0,-1.243500042E1,1.062600040E1,1.648131212E1
2.840446389E0,-2.230000019E0,-1.252099991E1,1.111400032E1,1.688991835E1
2.845427670E0,-2.566999912E0,-1.253600025E1,1.163399982E1,1.729424016E1
2.850408975E0,-2.599999905E0,-1.269499969E1,1.202900028E1,1.768105949E1
2.855390208E0,-2.173000097E0,-1.322299957E1,1.227099991E1,1.816995008E1
2.860371668E0,-1.605999947E0,-1.402900028E1,1.221100044E1,1.866817122E1
2.865352900E0,-1.161000013E0,-1.468799973E1,1.181999969E1,1.888908811E1
2.870334220E0,-8.650000095E-1,-1.506999969E1,1.145100021E1,1.894672852E1
2.875315682E0,-6.800000072E-1,-1.531000042E1,1.089200020E1,1.880144093E1
2.880296914E0,-5.479999781E-1,-1.549800014E1,1.028899956E1,1.861052993E1
2.885278201E0,-6.740000248E-1,-1.575000000E1,9.588000298E0,1.845119307E1
2.890259434E0,-1.139000058E0,-1.600799942E1,8.767999649E0,1.828745976E1
2.895240674E0,-1.888000011E0,-1.603000069E1,7.848000050E0,1.794760627E1
2.900222210E0,-2.818000078E0,-1.577200031E1,6.808000088E0,1.740821598E1
2.905203443E0,-3.868000031E0,-1.548600006E1,5.835000038E0,1.699484768E1
2.910184674E0,-4.823999882E0,-1.507299995E1,5.493999958E0,1.675262183E1
2.915166133E0,-6.002999783E0,-1.388700008E1,6.223999977E0,1.635918560E1
2.920147371E0,-6.611000061E0,-1.250500011E1,6.744999886E0,1.567084468E1
2.925128677E0,-6.914999962E0,-1.109399986E1,7.084000111E0,1.486866218E1
2.930110138E0,-7.071000099E0,-9.788999557E0,7.356999874E0,1.414033245E1
2.935091381E0,-6.758999825E0,-8.850999832E0,7.438000202E0,1.339209183E1
2.940072687E0,-5.905000210E0,-8.387999535E0,7.451000214E0,1.267852388E1
2.945053920E0,-4.966000080E0,-8.159999847E0,7.347000122E0,1.205094042E1
2.950035331E0,-4.315999985E0,-7.859000206E0,7.322000027E0,1.157598482E1
2.955016564E0,-4.138999939E0,-7.448999882E0,7.159999847E0,1.113034220E1
2.959997870E0,-4.248000145E0,-6.984000206E0,6.686999798E0,1.056114248E1
2.964979326E0,-4.321000099E0,-6.710999966E0,6.298999786E0,1.016788870E1
2.969960559E0,-4.000999928E0,-6.692999840E0,6.006999969E0,9.843185252E0
2.974941860E0,-3.634999990E0,-6.881999969E0,5.660999775E0,9.624035898E0
2.979923092E0,-3.859999895E0,-6.643000126E0,5.237999916E0,9.298693079E0
2.984904552E0,-4.640999794E0,-6.012000084E0,4.908999920E0,9.043301627E0
2.989885857E0,-5.581999779E0,-5.283999920E0,4.482999802E0,8.898126989E0
2.994867088E0,-6.234000206E0,-4.763000011E0,4.320000172E0,8.956077778E0
2.999848547E0,-6.399000168E0,-4.502999783E0,4.138999939E0,8.851865944E0
3.004829804E0,-6.102000237E0,-4.567999840E0,3.927000046E0,8.574517991E0
3.009811110E0,-5.540999889E0,-4.816999912E0,3.793999910E0,8.264417901E0
3.014792342E0,-4.979000092E0,-5.031000137E0,3.753000021E0,8.011642369E0
3.019773802E0,-4.405000210E0,-5.175000191E0,3.687999964E0,7.732140555E0
3.024755035E0,-3.729000092E0,-5.349999905E0,3.772000074E0,7.533652847E0
3.029736330E0,-3.000000000E0,-5.468999863E0,4.076000214E0,7.451425182E0
3.034717792E0,-2.414999962E0,-5.396999836E0,3.717999935E0,6.984508255E0
3.039699025E0,-2.140000105E0,-5.151000023E0,3.453999996E0,6.560679664E0
3.044680321E0,-2.108999968E0,-4.918000221E0,3.226999998E0,6.248850777E0
3.049661554E0,-2.039999962E0,-4.829999924E0,2.857000113E0,5.971009023E0
3.054643014E0,-1.850000024E0,-4.893000126E0,2.460000038E0,5.780618523E0
3.059624247E0,-1.713000059E0,-5.065999985E0,2.063999891E0,5.732261386E0
3.064605552E0,-1.758999944E0,-5.190999985E0,1.661999941E0,5.727373346E0
3.069586785E0,-2.000999928E0,-5.191999912E0,1.340000033E0,5.723326296E0
3.074568245E0,-2.269000053E0,-5.178999901E0,9.689999819E-1,5.736668212E0
3.079549554E0,-2.302999973E0,-5.179999828E0,4.740000069E-1,5.688662682E0
3.084530775E0,-1.968999982E0,-5.188000202E0,-9.799999744E-2,5.549946939E0
3.089512235E0,-1.455000043E0,-5.216000080E0,-6.190000176E-1,5.450398424E0
3.094493467E0,-1.016999960E0,-5.309999943E0,-1.151000023E0,5.527674861E0
3.099474807E0,-7.799999714E-1,-5.409999847E0,-1.582000017E0,5.690274366E0
3.104456269E0,-7.490000129E-1,-5.356999874E0,-2.032999992E0,5.778541134E0
3.109437501E0,-6.499999762E-1,-5.165999889E0,-2.565999985E0,5.804688687E0
3.114418826E0,-3.560000062E-1,-4.977000237E0,-3.193000078E0,5.923893724E0
3.119400059E0,1.070000008E-1,-4.868999958E0,-3.755000114E0,6.149685801E0
3.124381523E0,5.799999833E-1,-4.861000061E0,-4.186999798E0,6.441792366E0
3.129362833E0,9.539999962E-1,-4.906000137E0,-4.420000076E0,6.671982765E0
3.134344064E0,1.212000012E0,-5.026999950E0,-4.571000099E0,6.901718224E0
3.139325494E0,1.378000021E0,-5.143000126E0,-4.767000198E0,7.146581368E0
